0.0090178,0.11729,0.21206,-0.0063583,0.063537,0.24249,0.17051,0.078341,0.032495,-0.068908,0.079595,0.028485,0.025113,-0.042566,0.01099,0.012596,-0.015182,0.0433,0.02858,0.044928,0.014594,-0.0062086,0.062712,0.077517,-0.019213,-0.016728
0.12848,0.59162,0.50815,0.30489,0.64835,0.66098,0.12231,0.67627,0.079718,0.37096,0.3666,0.59587,0.069667,0.068966,0.049232,0.029581,0.062712,0.20879,0.19801,0.047344,0.061876,0.053156,0.3371,0.0094483,-0.03898,0.55671
0.27043,0.17338,0.39386,0.16047,0.26167,-0.0083181,0.091059,0.33734,0.25377,0.13829,0.065697,0.054942,0.098103,0.18179,-0.080453,0.1106,0.18126,0.40185,0.14569,0.30793,-0.0074331,0.30279,0.47865,0.025563,-0.0096674,0.45696
0.014278,0.13919,0.20367,-0.0023577,0.078004,0.25523,0.087558,0.089902,0.047256,-0.066905,0.084724,0.053696,0.031542,0.02016,0.009736,0.0036797,-0.018417,0.045284,0.024846,0.047441,0.015121,0.004374,0.074783,0.078341,-0.015182,0.0023577
-0.017186,0.038715,0.03574,0.031635,0.44828,0.25066,0.68446,0.21335,-0.0015181,0.02314,0.021632,0.11782,0.016075,-0.014633,-0.011634,-0.019213,0.098705,0.040966,0.14099,-0.0015181,0.041915,0.069659,0.29307,0.014302,-0.045988,0.92499
0.084321,0.0456,0.11613,0.31767,0.043603,0.18804,0.037635,0.022353,0.030539,0.01444,0.016188,0.087691,0.004374,0.049597,-0.0077463,0.021262,0.58095,0.096263,0.32348,0.022353,0.037813,0.081167,0.077746,-0.0022853,0.13067,0.10479
0.1251,0.27956,0.27095,0.1349,0.32262,0.44285,0.098887,0.3193,0.37032,-0.12358,0.21223,0.21206,0.44533,0.2398,-6.6901e-05,-0.0049254,0.059248,0.30577,0.07442,0.091717,0.016095,0.096932,0.33558,0.038843,-0.030805,0.37435
0.082275,0.2055,0.18229,0.057775,0.15387,0.30489,0.12166,0.08479,0.076066,-0.071287,0.096856,0.17495,0.12934,0.063537,0.021421,0.0075095,0.041785,0.073052,0.23901,0.040966,-0.014822,0.0075095,0.079595,0.018482,-0.0096594,0.10341
0.013428,0.26334,0.40778,0.11974,0.12544,0.23847,0.022353,0.33121,0.033704,0.27956,0.14569,0.45106,0.083311,0.037635,0.018013,-0.016728,0.054588,0.18332,0.06672,0.048129,-0.011634,0.049597,0.163,0.058317,-0.024927,0.11149
0.078341,0.078341,0.15207,0.078341,0.12442,0.092166,-0.032258,0.046083,0.078341,0.58095,0.17051,0.59587,0.19816,0,0.15207,0,0.23041,0.059908,-0.00082903,0,0.24424,0.059908,0.013825,-0.013825,0.046083,0.013825
0.22831,0.39647,0.90725,0.61631,0.4591,0.15016,0.27353,0.094125,0.060638,-0.016341,0.51483,0.63567,0.055703,-0.030805,0.17123,-0.042476,0.72286,0.7387,0.64835,0.016506,0.062918,0.027271,0.27353,0.031542,0.13416,0.099768
0.069117,-0.066905,-0.014241,-0.0096594,0.017108,0.12934,0.03264,-0.011516,0.021653,0.06192,0.017283,0.096856,0.083312,0.0069653,0.17766,-0.011516,0.037526,0.03574,0.010714,0.0090178,0.02524,-0.021411,0.01691,0.023069,0.00098154,0.13413
0.0075095,0.10341,0.20412,-0.039844,0.072364,0.23696,0.31351,0.071292,0.024962,-0.072072,0.077746,0.0075095,0.023637,-0.10326,0.014302,0.017149,-0.0043729,0.039759,0.029942,0.038831,0.016638,-0.014241,0.062871,0.073111,-0.021242,-0.0093382
0.0060572,0.10479,0.21743,0.0052116,0.062651,0.23657,0.17752,0.076393,0.02524,-0.067914,0.080814,0.024824,0.024824,-0.060527,0.0094483,0.014654,-0.018751,0.041423,0.029516,0.046083,0.011441,-0.013666,0.060116,0.075558,-0.020998,-0.026444
0.013714,0.26938,0.4155,0.12231,0.12578,0.2398,0.023069,0.33234,0.034383,0.27966,0.14619,0.45696,0.083312,0.037734,0.018476,-0.016627,0.054715,0.18347,0.066909,0.048129,-0.011541,0.049706,0.16305,0.058426,-0.023658,0.11229
0.10189,0.25184,0.18483,0.041314,0.27549,0.34111,-0.016627,0.37379,-0.048293,-0.021139,0.059627,0.18347,0.053406,0.015121,0.062519,-0.021208,-0.00045216,0.11974,0.04395,-0.080257,0.013904,0.11149,0.23847,0.014594,0.031654,0.26938
0.29531,0.1394,0.31871,0.163,0.047699,0.18126,0.080814,0.03197,0.060116,0.047441,0.82494,0.40231,0.55086,0.092657,0.038173,0.10501,0.054588,0.045284,0.093896,0.060116,0.049436,0.019104,0.033424,0.053696,0.074411,0.054652
0.36634,0.74079,0.26014,0.073096,0.34736,0.44687,0.0034103,0.74079,0.63514,0.58415,0.27672,0.47819,0.14619,0.48311,0.22359,-0.03934,0.024584,0.22207,0.095374,0.32647,0.38022,0.5086,0.52685,0.54453,0.29146,0.44568
0.056653,0.39647,0.55671,0.54943,0.1752,0.20879,-0.064722,0.37974,0.016075,-0.0043729,0.3132,0.6228,0.044593,0.21743,0.0017417,0.0058373,0.03298,0.39386,0.09319,0.25377,-0.021411,0.015627,0.087173,0.017283,-0.0022853,0.061329
0.029516,0.44285,0.23285,0.080807,0.6228,0.50527,0.085122,0.59214,0.084724,0.084724,0.0827,0.44235,0.12825,0.058426,0.06672,0.0085751,0.035544,0.25469,0.20412,0.084724,0.19186,0.24249,0.63921,0.033704,-0.029105,0.63567
0.17752,0.19796,0.24793,0.068137,0.14104,0.22556,-0.0042926,0.24107,0,0.31767,0.18799,0.16526,-0.010731,-0.0064389,0.14407,0.013125,0.010027,0.044496,0.035399,0.10881,0.01332,0.0042926,0.098525,0.0051932,-0.039844,0.11256
0.076393,0.17454,0.4155,0.074934,0.065981,0.3913,0.059573,0.048129,0.048129,0.048129,0.12578,0.40937,0.014278,0.037734,0.014654,0.039759,0.05713,0.40778,0.4817,0.048129,0.016143,-0.0051351,0.060921,0.024012,-0.034442,0.049392
0.0038155,-0.021645,0.16685,-0.013582,-0.02706,0.241,-0.080257,0.24107,0.27432,-0.050677,0.23814,0.25066,-0.041905,-0.03898,-0.045988,0.13522,0.010833,0.12449,0.23842,0.24909,-0.027054,-0.039382,0.24019,0.021653,-0.042476,0.24107
0.013825,0.26965,0.41947,0.12333,0.12825,0.24019,0.02314,0.33629,0.035544,0.29146,0.14661,0.46765,0.084321,0.038028,0.018482,-0.015719,0.054942,0.18561,0.068137,0.048129,-0.011516,0.052274,0.16526,0.059248,-0.022669,0.11256
0.52685,0.74143,0.70133,0.16671,0.54708,0.29641,0.82494,0.12333,0.87557,0.029359,0.42717,0.90725,0.69465,0.14099,0.29428,-0.080453,0.078004,0.016638,0.31871,0.20048,0.049706,0.08416,0.097263,0.026716,0.061459,0.36634
0.029359,0.27672,0.51985,0.53037,0.071298,0.18804,-0.05146,0.29803,-0.013349,-0.0017977,0.23285,0.50836,0.029942,0.13986,-0.0022892,0.010556,-0.038733,0.24424,0.074414,0.27617,-0.033875,-0.014058,0.041915,0.030539,-0.0057838,-0.049818
0.29531,0.61631,0.54708,0.66098,0.48311,0.34111,-0.097763,0.54453,0.5086,0.082275,0.47865,0.94975,0.25428,0.94975,0.024678,-0.042566,0.278,0.7387,0.098579,0.24909,-0.0044281,0.47819,0.40149,0.017108,0.041061,0.27068
0.024678,0.11847,0.039374,0.019073,0.044928,0.35056,0.038831,0.0095585,0.083311,0.64021,0.0060572,0.32024,0.025123,0.024584,-0.00082903,0.019439,0.0078566,0.045704,0.021262,0.009736,-0.0083874,-0.018813,0.028612,0.46765,0.030151,0.029911
0.031493,0.63921,0.44235,0.094125,0.50836,0.3741,0.1921,0.3685,0.089986,-0.015424,0.076066,0.68879,0.095374,0.061329,-0.0012056,-0.033213,0.089902,0.062871,0.1921,0.041783,0.034383,0.080807,0.3132,0.00098154,-0.00023402,0.7064
0.21557,0.51985,0.75342,0.15016,0.26334,0.33629,0.11098,0.5786,0.077615,0.019372,0.35084,0.3741,0.024962,0.30464,0.041061,0.031654,0.07631,0.10881,0.059908,0.20299,0.11562,0.33121,0.14616,0.069659,0.12644,0.39469
0.0079029,0.13986,0.38022,0.098705,0.14396,0.15207,-0.0015181,0.20367,-0.0051351,0.00091788,0.0036797,0.34887,0.017149,0.031654,0.0433,0.0034103,0.072364,0.31351,0.13413,0.0082786,-0.0062086,0.026009,0.09319,0,-0.0077463,0.13665
0.0096478,0.23657,0.32348,0.0047381,0.0038155,0.23041,0.018013,0.036257,0.014037,-0.00023402,0.015997,0.30279,0.0053064,0.0046265,-0.0027133,-0.039663,0.023223,0.27617,0.092657,0.073961,0.00064147,-0.0016268,0.031654,0.0012689,-0.0027133,0.013714
-0.021411,0.11229,0.04755,0.1921,0.024824,0.058317,-0.057531,-0.014982,-0.027054,-0.0072336,0.18804,0.024824,0.03763,0.29803,-0.013666,-0.0042926,-0.019213,0.0034103,0.0047381,0.19801,-0.015719,0.036361,0.0020814,0.099768,0.14897,-0.023658
0.27764,0.27148,0.39111,0.26872,0.27966,0.37379,0.26261,0.35084,0.3685,-0.15747,0.12494,0.37974,0.22759,0.34887,0.074414,0.075558,0.16305,0.32024,0.21555,0.21335,0.025147,0.13919,0.35083,0.041423,-0.020749,0.24152
0.013904,0.27068,0.42717,0.12449,0.12829,0.24107,0.023637,0.3371,0.035715,0.29307,0.14897,0.4751,0.084724,0.038173,0.019073,-0.015719,0.055805,0.18574,0.068966,0.048659,-0.010731,0.053156,0.1666,0.059627,-0.022113,0.11562
0.035715,0.025113,0.087558,0.031169,0.010714,0.21555,0.019516,0.029942,0.029942,0.4307,-0.0072336,0.073111,0.087173,0.024846,0.0027039,0.01099,0.011441,-0.0022892,0.066909,0.029942,-0.00098733,0.0058373,0.026661,0.049793,0.0096122,0.02163
-0.021411,0.11229,0.04755,0.1921,0.024824,0.058317,-0.055918,-0.014633,-0.026444,-0.0067364,0.18804,0.024824,0.03763,0.29803,-0.013666,-0.0042102,-0.019213,0.0034103,0.0051932,0.19816,-0.015719,0.036361,0.0027039,0.1008,0.14897,-0.023658
-0.014589,-0.018147,0.027542,0.020177,-0.083142,0.13871,-0.08586,-0.097763,-0.018417,0.50527,-0.067101,0.033424,0.047578,0.025147,-0.08586,0.026661,-0.072072,-0.0017169,0.021632,0.060921,0.011426,0.015997,-0.063908,0.04755,-0.013825,-0.0015181
-0.0045867,0.45106,0.26014,0.038028,0.14215,0.32262,0.01751,0.68446,0.22759,0.92499,0.1666,0.32551,0.13416,-0.034442,0.37032,-0.034442,-0.0083181,0.091231,0.029911,0.091231,-0.035128,-0.014058,0.06805,0.071298,0.0096232,0.053746
0.078044,0.1008,0.091717,0.011754,0.12829,0.17338,0.020177,0.13252,-0.0049254,-0.029105,0.03573,0.074783,0.0069653,0.027542,0.074411,0.010556,-0.0017977,0.024869,0.10329,0.096932,0.0035742,0.074783,0.18561,0.010501,-0.0064389,0.13045
0.32262,0.33234,0.44568,0.25428,0.26965,0.27432,0.18574,0.20048,0.34343,0.16343,0.31664,0.34343,0.13665,0.098579,0.069918,0.047256,0.47744,0.70133,0.3913,-0.017186,0.054364,0.071292,0.40149,0.047808,0.0042926,0.35056
