Bar0, -0.016795713721563722
Bar1, 84.14988494937323
Bar2, 17.39700028553928
Bar3, 139.2935722803665
Bar4, 135.66569811385406
Bar5, 223.46025294346163
Bar6, 4.336653286093564
Bar7, 93.58235778230652
Bar8, 0.7087791195807915
Bar9, 19.573724785447013
Bar10, 6.513377786001294
Bar11, 115.34960278138283
Bar12, 93.58235778230652
Bar13, 179.92576294530903
Bar14, 48.59671811754885
Bar15, 177.74903844540128
Bar16, 17.39700028553928
Bar17, 140.0191471136692
Bar18, 10.141251952514066
Bar19, 101.56368094863441
Bar20, 2.159928786185834
Bar21, 33.35964661819541
Bar22, 13.76912611902684
Bar23, 110.99615378156733
Bar24, -0.016795713721563722
Bar25, 133.48897361394634
Bar26, 1.434353952883479
Bar27, 53.67574195066667
Bar28, 0.7087791195807915
Bar29, 81.24758561616315
Bar30, -0.016795713721563722
Bar31, 89.95448361579372
Bar32, 13.043551285724151
Bar33, 117.5263272812902
Bar34, 21.75044928535474
Bar35, 169.7677152790734
