Bar0, 0.3428818721997867
Bar1, 16.16205329649133
Bar2, 23.35258576207842
Bar3, 64.33862081592464
Bar4, 172.19660779973046
Bar5, 123.30098703373847
Bar6, 11.128680570580379
Bar7, 101.01033639041862
Bar8, 1.7809883653172371
Bar9, 13.28584031025651
Bar10, 63.619567569365955
Bar11, 106.04370911632957
Bar12, 237.63045323657272
Bar13, 124.73909352685592
Bar14, 207.43021688110707
Bar15, 175.79187403252405
Bar16, 14.004893556815196
Bar17, 48.5194493916331
Bar18, 6.814361091228189
Bar19, 52.1147156244266
Bar20, 2.500041611875921
Bar21, 3.2190948584346053
Bar22, 1.061935118758553
Bar23, 26.22879874831324
Bar24, 8.971520830904241
Bar25, 80.87684548677487
Bar26, 4.657201351552056
Bar27, 3.2190948584346053
Bar28, 3.2190948584346053
Bar29, 32.700277967341556
Bar30, 11.128680570580379
Bar31, 49.95755588475047
Bar32, 18.319213036167465
Bar33, 76.5625260074226
Bar34, 12.566787063697827
Bar35, 63.619567569365955
