Bar0, 11.447051994377922
Bar1, 140.41296956631766
Bar2, 119.6351272908383
Bar3, 166.20615308070546
Bar4, 5.715233435625219
Bar5, 65.89932830253024
Bar6, 78.79592005972414
Bar7, 201.31354175306691
Bar8, 37.24023550876574
Bar9, 184.11808607680817
Bar10, 83.81126129863293
Bar11, 174.08740359899096
Bar12, 205.61240567213144
Bar13, 123.93399120990316
Bar14, 165.48967576086156
Bar15, 114.61978605192984
Bar16, 13.596483953910349
Bar17, 95.99137573598291
Bar18, 141.1294468861616
Bar19, 118.20217265115012
Bar20, 20.044779832507302
Bar21, 151.87660668382338
Bar22, 2.1328468364046165
Bar23, 20.761257152351227
Bar24, 11.447051994377922
Bar25, 119.6351272908383
Bar26, 33.65784890954547
Bar27, 98.14080769551533
Bar28, 31.50841695001304
Bar29, 125.36694584959132
Bar30, 109.60444481302108
Bar31, 169.07206236008216
Bar32, 94.55842109629472
Bar33, 215.64308814994902
Bar34, 17.895347872974877
Bar35, 135.39762832740888
