Bar0, 1.05435375386528
Bar1, 49.60089901009998
Bar2, 2.4821933202252446
Bar3, 3.1961131034051444
Bar4, 0.3404339706853796
Bar5, 8.193551585664611
Bar6, 1.768273537045344
Bar7, 50.31481879328005
Bar8, 1.768273537045344
Bar9, 41.03386161194101
Bar10, 1.05435375386528
Bar11, 51.74265835963985
Bar12, 4.623952669764946
Bar13, 133.12951364215095
Bar14, 6.051792236124746
Bar15, 215.94420849102184
Bar16, 1.768273537045344
Bar17, 4.623952669764946
Bar18, 35.32250334650165
Bar19, 248.0705987341184
Bar20, 45.317380311020585
Bar21, 5.337872452944847
Bar22, 2.4821933202252446
Bar23, 17.47450876700348
Bar24, 183.81781824792535
Bar25, 241.64532068549912
Bar26, 1.05435375386528
Bar27, 22.471947249262946
Bar28, 46.745219877380386
Bar29, 257.3515559154574
Bar30, 180.24821933202585
Bar31, 245.21491960139878
Bar32, 3.1961131034051444
Bar33, 41.74778139512092
Bar34, 5.337872452944847
Bar35, 6.765712019304811
